0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion
-708.1312,56.11497,3.5201077,7.942083,-0.5613514,-6.5378776,-11.419772,-4.6027236,-2.7320035,-2.9082024,-8.7304125,-3.495977,-2.9913976,-5.186997,-2.7883134,-5.1687036,-5.8955736,-2.7945232,-5.4818344,-2.6535041,-3.7807648,-3.5958781,-3.9166195,-4.2276645,-4.7842975,-3.5349274,-4.3500147,-2.581406,-4.4132304,-1.2778374,-0.40989798,2.467113,2.0048766,2.9472604,-0.5739813,1.4734398,-0.60400784,3.2268538,3.568016,7.59272,calm
-647.6313,54.74884,6.411835,10.872152,1.8888042,-11.219581,-9.373803,-3.8131502,-4.75281,-4.314457,-8.844447,-2.687844,-3.1262813,-3.5820363,-2.2376447,-6.48478,-4.1043315,-4.0862985,-6.4003644,-2.548839,-5.3435664,-3.6352043,-5.259705,-2.4165785,-3.724793,0.33079556,-0.62773323,0.6148636,-1.4637275,-0.087378494,-1.2607723,2.2327032,1.3682238,1.1664627,-1.0184271,0.6750517,-0.2805583,1.7528731,2.0485725,2.7764297,calm
-668.63855,44.037388,9.045462,9.658762,1.0042176,-10.988052,-12.244319,-6.4544373,-6.6376076,-3.0739202,-9.954463,-2.419366,-2.22132,-7.520728,-3.2037513,-4.490767,-4.301407,-1.596635,-6.287554,-4.0763483,-6.214276,-3.4314828,-3.8537865,-3.8319292,-4.405596,-1.9587522,-3.29636,-3.003113,-3.0973928,-0.8441275,-0.8837939,1.7873665,1.5416027,4.2552767,1.1234099,3.2312822,1.6194367,2.6646729,1.060802,2.2967157,calm
-643.415,43.113686,6.568981,10.414298,0.5096223,-8.569464,-11.917223,-7.6450596,-3.5829463,-2.957844,-8.662954,-3.3473556,-3.0805078,-6.108154,-4.6945457,-4.746798,-3.450554,-3.5917912,-6.987555,-3.5324984,-5.3829465,-5.9350967,-3.8651564,-3.5028553,-5.486931,-2.5494442,-5.114931,-2.8013477,-4.966091,-2.380292,-2.9134104,0.8004133,0.2883441,4.1728997,1.9516187,2.1334746,0.55037856,1.7597637,2.5806508,4.1033797,calm
-646.4606,49.533928,1.0609246,6.8442564,-2.4073846,-7.660029,-11.154952,-5.870489,-2.7463343,-3.745987,-8.296105,-3.5009546,-3.4550416,-4.183078,-2.4255366,-5.36813,-3.6545327,-2.356479,-5.83997,-3.268213,-5.7881064,-3.3238702,-2.2247248,-2.3946223,-2.4477835,-2.8535583,-2.1624088,-1.0269281,0.27871814,1.3674854,-0.97095186,-0.20181192,-2.0483997,1.5816727,1.262775,4.6308985,0.94599265,1.1528317,1.5462942,4.3829165,calm
-615.88715,56.18074,0.12081867,9.908937,4.646171,-8.429942,-9.373005,-6.3882885,-3.3347049,-1.2592,-10.845059,-5.4505486,-1.4697741,-5.7029014,-3.2534983,-4.2613215,-4.284926,-1.245508,-5.723778,-3.5142553,-3.3187878,-3.216122,-3.944331,-3.813101,-5.899725,-1.3366565,-4.2414975,-0.9948557,-3.2164638,2.2002451,2.5161252,5.2012105,0.47135296,2.2867017,-0.16327721,3.1061776,4.002807,5.479728,3.2798567,2.438333,calm
-671.4864,47.20545,5.685897,6.5903864,-1.1452743,-10.666016,-13.595359,-5.9500065,-6.684456,-1.0229369,-10.631811,-4.845536,-1.3466123,-7.259523,-3.3911433,-4.7420897,-5.5960217,-3.2297816,-7.0122585,-3.125635,-3.7560697,-3.9068396,-3.6576154,-5.706118,-5.72704,-2.8188303,-2.308069,-1.345633,-3.3432655,0.4936555,-1.7264407,1.6417093,-0.53487563,2.6044729,1.8465652,4.9750896,2.1512566,3.3631763,-0.3344833,0.40502584,calm
-664.91156,49.419113,5.439912,4.762835,0.937305,-10.755995,-14.8961,-5.365635,-7.375364,-1.950867,-8.704805,-2.9572136,-1.8624346,-6.5297904,-2.5624623,-4.4450336,-5.039394,-3.5997374,-6.189971,-3.4033155,-5.811592,-3.9171154,-4.2676735,-4.8534493,-5.687842,-3.4371762,-2.6554651,-3.4815934,-4.422313,-4.3544455,-5.119751,-2.5710166,-2.3196068,1.0301435,2.6930888,5.0046787,1.987522,1.4411173,-1.3233992,1.0983725,calm
-592.8068,41.242146,-12.090631,7.786869,-2.8705184,-8.808645,-10.195847,-9.718952,-5.9958086,-0.20398133,-10.322725,-3.7256362,-0.6003,-5.739053,-2.7583804,-7.094476,-5.1417413,-3.528958,-4.981708,-3.2172399,-4.0236273,-5.375955,-3.8829703,-2.2862957,-3.4902267,2.0172424,0.6625805,1.5378368,-1.4113528,-2.5163884,-3.0736063,-0.31603363,0.9636363,4.2723722,3.0487206,5.658949,2.8863144,1.2386873,-0.90361613,0.034596156,happy
-569.32983,40.16785,-7.3726354,10.321961,-1.6827232,-6.3863525,-9.667096,-6.6452117,-2.8496532,-0.61040616,-8.759113,-2.775532,-0.2811719,-4.7206717,-2.080117,-4.739343,-3.8089316,-2.7928412,-3.9808621,-0.05870872,2.9005013,1.6076357,-0.11774948,-0.62704986,-2.271497,0.77774,0.73510534,3.2529259,-0.20361817,1.634728,0.9724472,2.3059962,0.24316992,-0.11422586,-2.6834428,0.035412878,-0.26275572,-0.16021352,-0.009829875,1.1434546,happy
-579.7299,41.741753,-4.7578063,7.5008264,0.16801453,-9.438591,-12.131509,-8.491422,-6.212281,-1.9174926,-9.006648,-5.0211,-1.9835876,-5.3059897,-4.5244155,-4.2647657,-5.2715816,-5.1461554,-4.7615056,-4.2994275,-4.9968653,-5.4051385,-4.7252107,-4.320947,-6.0144386,-0.9779878,-1.420994,2.468182,-0.07417478,1.0182804,-2.9818995,-1.951184,-3.4235744,-0.3765233,0.79669,5.185039,4.414141,2.973274,0.77274686,0.119016424,happy
-582.2363,37.813168,-8.3283205,6.2251415,-1.058799,-9.504315,-11.9310665,-10.289873,-7.9532485,0.926797,-8.28619,-5.8015356,-2.4152932,-5.1934414,-5.190543,-3.3565931,-5.297393,-5.0668626,-4.278643,-5.3124294,-3.659283,-5.002736,-4.086173,-2.2849374,-5.342294,1.33413,1.7920749,5.048208,4.00543,3.3027723,-0.58511233,0.8631864,0.06403557,2.1938527,2.4575725,3.6830475,2.3389704,0.38630518,-0.56961596,-0.39306727,happy
-537.2507,38.058853,-14.106685,4.7265015,-3.861257,-8.480325,-11.076237,-11.166877,-7.087175,0.69051564,-9.9376135,-5.4171314,-1.9162587,-5.672215,-5.008864,-6.615019,-5.856462,-5.003672,-6.286419,-3.771794,1.0103452,1.9984912,2.5914257,2.747626,-3.2411776,2.1935225,3.0394254,4.6172385,3.9995165,0.9861012,-1.325996,-1.0276649,-1.8146365,0.71093315,-2.1590388,0.3300125,0.276169,0.4749326,-0.30524525,2.8258648,happy
-454.0269,31.443106,-16.395185,6.697245,-4.269051,-12.48555,-8.794032,-7.380773,-6.656949,1.2342857,-9.491821,-4.1652584,-0.045063168,-4.789046,-4.5694566,-5.7210946,-1.1901882,-0.34483755,0.9397761,2.8650124,4.0708103,2.5929143,0.83167577,5.8153005,0.86898905,5.6330814,2.015556,0.13245748,-0.97481745,0.42526314,-0.91039425,-0.7676305,-2.1688516,0.22992799,-1.0278774,0.8891172,-0.0653744,1.8100562,-0.09711744,0.63874036,happy
-520.0863,29.789667,-9.49582,5.796797,-5.974443,-14.387767,-14.708279,-10.981913,-8.302332,-1.7950732,-12.477537,-5.797523,-4.2266994,-6.922263,-3.5185795,-5.728125,-5.888816,-6.155287,-7.747064,-5.136866,-2.7984946,-1.2324737,1.8581002,3.593869,-0.41246828,3.5213149,1.2892498,3.762769,2.9418592,3.4604282,0.5431644,0.3797335,-2.6143866,0.1905196,-0.44231007,2.9239233,1.1641285,-0.073766604,-0.877331,2.4167876,happy
-531.83014,36.177265,-9.514291,5.0538745,-3.2367587,-11.967566,-10.899472,-9.77392,-6.8099036,1.9978199,-8.246625,-5.596961,-0.6143787,-8.30991,-5.530409,-2.2202213,-4.65471,-3.2304056,-5.3260894,-4.420537,-2.0912733,-5.0064197,-5.170776,-1.5899433,-4.9487085,1.4719281,1.6067338,3.0554683,2.1817532,3.106359,0.3693328,1.8674954,-0.7738795,0.37855422,0.9001578,4.195609,2.6743362,2.579675,-0.8421256,-0.16583145,happy
-672.7968,44.611713,0.18129383,11.717804,-3.714227,-4.868635,-11.4453,-8.68859,-2.2597806,-4.1329827,-8.029987,-3.3266416,-0.5591606,-5.9292707,-2.5903444,-4.157697,-4.570083,-0.92494214,-5.4817543,-2.806504,-3.493516,-3.6393654,-3.4565747,-5.2425795,-3.6733894,-0.7901456,1.2941015,2.883661,2.1198556,2.331154,-1.118517,2.2849536,-0.5663579,1.7039987,-0.4030801,2.234819,-1.9685766,0.8237797,-1.3613721,2.1290822,sad
-667.4001,59.642807,3.0316892,10.734395,-3.2586393,-9.224375,-13.292101,-9.636474,-4.8399014,-2.5742583,-9.710681,-4.040154,0.1213565,-6.074298,-2.4972625,-4.8335824,-6.4365516,-2.432634,-5.915606,-2.5136788,-1.2158083,-0.05460829,-0.47835836,-1.5522541,-1.2993786,-0.6191174,-1.2955906,0.012164511,0.5797626,-1.4389683,-2.8701758,-1.7034967,-3.622579,1.7532576,1.3367988,4.2712903,2.565267,2.5425398,0.8267101,1.7963517,sad
-680.8529,46.73929,3.191715,9.208812,2.0486112,-5.5801735,-12.643098,-8.986443,-4.683905,-0.8901328,-9.575981,-4.8910933,-1.2415991,-5.4479322,-3.5799553,-3.525313,-4.141301,-2.9353285,-5.543617,-4.68126,-3.8170693,-4.763122,-3.634801,-3.6947188,-5.1052074,-1.5068752,-2.84518,0.6878753,0.74549544,2.7081122,0.32460615,2.1847005,-0.09382663,1.4678999,1.0790642,3.2771194,1.4532788,2.0465865,1.2106844,2.7401383,sad
-685.20044,46.101906,5.398835,11.138909,0.94865733,-6.5416007,-14.709661,-7.681994,-5.7887897,-2.5893612,-10.087153,-4.6205997,-2.875096,-5.39651,-2.3860538,-5.618646,-4.9719043,-2.6069674,-7.415246,-4.030314,-3.9861019,-4.6354003,-4.6833997,-5.465374,-4.450019,-4.2656155,-2.3473318,0.6219523,1.4890925,2.8823154,1.2210726,1.5421959,0.14197464,3.2408202,3.385585,6.6371107,1.6178634,1.2506572,-0.8083092,3.247487,sad
-610.1378,55.019863,-13.821911,11.335617,-0.43844613,-11.673826,-19.71942,-17.082836,-6.096431,-0.5008679,-13.301464,-3.5479224,3.0074654,-8.967909,-5.001959,-2.409432,-7.072339,-2.8233502,-8.073456,-5.5442286,-3.9415002,-5.448306,-3.691437,-2.6553802,-4.382394,0.344659,-1.7202585,0.06784001,-0.15339187,2.6625898,1.7424448,4.1972566,1.4261087,3.4243762,-0.6003988,1.9940118,-0.042867884,1.4621135,1.2774863,3.1335232,sad
-635.13965,49.866978,-6.9093843,8.6399555,-0.92449635,-7.4502506,-15.982488,-11.821674,-6.313792,2.5080793,-12.213471,-6.009837,3.3427708,-5.6579194,-5.319003,-2.129872,-5.9794564,-2.8591619,-4.2307796,-6.1450167,-3.777696,-1.0088946,-1.044472,0.46544033,1.2935003,3.1568031,0.7333177,2.602098,1.1959602,4.767196,0.6910634,0.77109176,-2.2395062,-0.36824983,-2.0108654,0.8310429,-1.4245594,-0.36730203,-1.5196176,1.4037893,sad
-623.2237,49.779053,-0.06429122,7.796739,-1.572423,-13.899131,-17.891651,-13.158686,-10.357682,-2.2310796,-12.010121,-6.93072,-0.5645694,-9.3037405,-5.807603,-6.487759,-9.234405,-4.698531,-8.645583,-5.911874,-2.5413513,-0.8987,-0.17700306,3.646817,2.8179748,3.932998,2.276309,2.7062132,2.3055916,5.5750933,2.2787426,3.6880107,0.27459854,-0.21268618,-1.393031,2.1348891,0.4072719,0.6675312,-1.1429164,0.0030478747,sad
-595.4007,51.960415,-8.388943,7.897837,-0.44239607,-13.809476,-22.989067,-11.996374,-3.949682,-1.8608874,-13.484979,-5.732569,2.2063334,-6.132354,-4.5873294,-6.159732,-6.084192,-5.006163,-5.555596,-4.0471277,-2.820819,-1.551434,-1.7460138,1.8849651,2.4441292,6.3325815,6.6298966,5.6150203,4.7142897,2.0698068,-2.920465,-1.0346471,-1.1194996,2.0633724,0.6688303,0.7679673,-1.6628388,1.595345,-0.72655773,1.9183465,sad
-516.3607,39.63817,-3.9544833,8.232257,-6.10125,-7.1788516,-5.892061,-9.803115,-7.1960216,2.0154603,-7.0434313,-2.503003,-0.7439439,-5.1182537,-1.7750716,-3.9623647,-3.7484841,-3.3615274,-5.5815644,-2.377568,-0.33967826,-1.2621398,-0.7299111,0.62380785,-4.3090715,2.0554917,-1.3118916,1.6439757,1.2430537,3.8408422,4.17487,3.12836,0.6444242,-0.5497495,-0.5663013,3.411938,2.3887534,2.0970116,-0.7753262,1.5114932,angry
-484.2248,37.301254,-4.630347,4.9029264,-6.0441484,-8.455348,-4.1947746,-8.831252,-11.480978,1.7593299,-7.8057623,-5.0696607,0.15935512,-4.8297315,-2.5352678,-4.595997,-1.7449566,-3.5286345,-5.3587174,-3.8816097,-3.4452095,-3.276646,-2.0349925,1.8701417,-1.051247,3.3598456,0.90381294,2.3206584,2.562863,4.042633,3.9149215,3.641189,0.8386443,1.844949,-0.072905615,1.9626982,1.2580383,1.1655306,-0.40674472,2.0070167,angry
-542.2605,33.78299,-3.8036227,3.0919862,-9.681707,-6.0237384,-8.644806,-11.424565,-11.615022,-1.2892503,-7.2457585,-5.946874,-3.1478214,-5.415153,-6.079908,-5.4485435,-2.283982,-6.972795,-5.9772744,-2.386894,-4.6167192,-0.18332298,-2.3266578,0.3499697,-3.7624125,-1.2105943,-1.5949194,-2.0967324,1.3954651,3.8844702,3.6054175,3.8122118,-0.6496133,1.0712967,-0.3289205,3.0586948,0.41418183,2.2374353,-1.0377082,2.2856874,angry
-497.7165,35.110737,-4.0375004,8.741479,-5.4947977,-8.112447,-7.9099684,-11.858702,-10.675444,0.51439625,-8.358421,-5.9860363,-0.44622916,-4.9289703,-5.7056713,-4.046627,-2.213737,-4.021624,-4.670222,-2.1449401,-4.416674,-0.6692821,-1.7378905,1.3706349,-4.5256605,2.2017355,0.23622411,1.9584394,1.1253427,1.4124978,1.1860803,2.0361135,1.6750425,2.2184854,-0.7076404,1.8223726,1.0605146,3.2975311,-0.19302188,2.6415439,angry
-440.9078,33.383163,-8.692478,4.5283694,-10.455301,-11.298502,-4.232059,-10.755426,-9.554722,1.8070228,-9.219636,-3.2875633,-0.8836387,-6.102853,-4.0412908,-6.511432,-4.9637947,-2.4598405,-2.4882662,1.0511825,2.6240702,0.737324,1.7657137,3.5821488,1.4597472,6.1092715,1.5909878,1.6264104,-1.742487,-0.186633,0.435201,1.5122086,-0.6628182,-1.5386586,-2.1740568,0.8631327,0.57953936,1.7033222,0.14632285,1.6832356,angry
-425.36642,28.141977,-18.408752,2.342421,-10.613113,-12.770655,-4.5419784,-13.798555,-12.1343565,3.646711,-8.831522,-4.770383,-1.5623283,-7.287969,-3.456864,-3.9517484,3.4970818,0.5096305,-1.1967536,2.0730364,2.284953,2.4882705,4.4180675,2.672189,-0.5363271,2.7747746,0.4211282,1.6935027,-2.5814824,0.445383,1.6224024,0.92772204,-0.83356005,-1.2448213,-1.6337341,2.2553623,0.5754109,1.6302367,0.62346625,1.5790023,angry
-435.68274,22.032663,-14.917262,2.2537584,-8.417856,-13.33416,-1.1918669,-15.193334,-12.142307,4.188897,-10.586128,-4.800987,-4.3694415,-6.9786363,-6.330925,-5.3263073,2.0605915,-1.3598413,0.25749487,3.264075,2.3442852,2.8685648,5.162359,3.0098948,0.7775252,1.0019988,-0.42054564,-0.51633424,-3.7567987,0.7750849,-0.45928568,0.8913619,-3.3860912,-1.0329524,-2.1413224,2.7870748,-0.8386831,1.0638894,0.4201684,2.8886015,angry
-445.2739,25.886147,-11.649359,2.1753504,-8.994989,-12.142755,-2.6324356,-12.373636,-11.140479,4.9074473,-9.6001005,-2.9852684,-1.257246,-7.3850327,-3.871801,-4.2775416,-1.1463231,-2.653006,-5.728701,-3.5585861,-1.4292632,1.3906751,5.2248464,9.072632,4.208485,5.8872437,0.93687147,0.3234723,-0.567647,0.34151354,0.19792804,-2.090102,-2.5402741,0.33113346,-0.57589525,0.93001384,-0.31108934,-0.13190664,-0.99400514,0.9100889,angry
-573.09314,44.544697,-9.090086,7.4588456,-3.050851,-9.040844,-10.195011,-12.724416,-8.7382555,0.8043764,-11.7098055,-9.104034,4.2537346,-2.5611622,-6.6931915,-6.103315,-4.878037,-4.0724654,-3.3497791,-0.27432957,2.7303214,4.0074253,1.828365,4.6227584,0.9785681,5.519623,4.482091,0.52799964,-0.7989544,-2.4429622,-2.739695,1.3170274,-1.4149498,1.9650177,-1.1927173,1.212363,0.4501837,1.2952654,-0.6196745,1.7068193,fearful
-608.09076,40.9082,-2.3405604,9.38607,-2.1950831,-3.408693,-8.789885,-11.312395,-6.024705,0.5709298,-8.627119,-7.1661525,2.5891097,-2.9668252,-6.20146,-3.3932908,-4.6999736,-3.3585224,-4.9840765,-4.977787,-4.0592837,-3.808884,-2.226727,3.098555,-0.54866946,5.453915,0.3518804,1.9440825,-0.24770981,1.7039865,0.60299724,1.7072812,-0.6109344,1.4008799,1.7268915,3.0034158,1.8974241,0.7726899,-0.45318285,1.8478737,fearful
-583.1845,38.399662,-1.5146135,9.677088,-0.6118454,-8.201895,-13.624723,-10.661943,-4.016348,0.14135888,-9.99866,-4.0719843,1.8361647,-5.1729875,-4.06831,-5.668045,-4.6661663,-1.6849463,-7.245381,-3.402636,-3.9078362,-3.3130832,0.5875106,-1.4902495,0.09050338,1.6440253,0.32252395,2.8737092,0.25776032,2.7900553,0.7525269,1.2217649,-0.7813861,2.580045,-0.37708402,1.6016946,-1.6547697,-0.36469913,-0.15220739,2.6344073,fearful
-550.81915,37.23245,-5.9668612,4.732355,-2.0085785,-9.404682,-14.451253,-14.265599,-8.41446,0.7587995,-12.590664,-7.83936,1.532471,-6.720425,-6.0384617,-4.286007,-5.6396213,-3.1163664,-4.289155,-4.300074,-0.21320075,0.7380546,1.9806998,4.093762,1.0255643,5.797588,0.3627769,1.638773,-0.120877944,-0.35862446,-0.4740486,0.5731843,-1.2606058,0.802169,-1.1039244,1.2855221,-0.39798182,1.5259097,-0.47698855,0.9136061,fearful
-406.96347,25.980309,-26.406763,1.76202,-10.926497,-14.45491,-14.665293,-15.438831,-10.513911,-0.91560215,-15.936662,-8.764136,6.464899,-1.3671179,0.44928735,1.4780807,4.854012,6.1775613,2.0884137,0.5323323,2.2242966,2.5298173,-0.31828776,3.1349025,-2.0878427,1.3137207,-1.6149317,1.446495,-0.20827773,-2.1412764,-3.8453581,-1.2527801,-0.72534627,-0.4508027,-2.442302,0.54390913,0.4392681,0.5976476,-1.7391384,1.2103542,fearful
-390.477,18.890251,-27.031872,0.8723713,-9.466906,-16.579594,-13.888438,-13.248324,-9.088618,-0.59835106,-14.07407,-2.6092677,9.437297,1.0392565,4.8897047,5.6854053,8.467117,10.4648075,4.979049,3.4133315,-0.66455805,-3.2590494,-2.9988854,2.3175645,-0.9173065,1.4299492,-3.9788086,-1.9124926,-0.849664,1.6803107,-0.52629334,-1.4268258,-3.4130957,1.2751373,0.24869646,2.879872,1.7040727,2.1471703,-0.0629109,3.242539,fearful
-402.5625,18.201899,-28.71059,-0.29559135,-9.608508,-18.010765,-12.938778,-17.653666,-13.400569,2.0590334,-16.326477,-6.7968135,6.9219866,1.3674097,-0.38953042,2.108764,5.9472494,7.075784,4.557374,4.1961603,1.3583099,1.1524867,-1.7400492,5.957247,-0.45396912,2.1495101,-2.5181358,-0.9067281,-1.3119311,-0.4199204,-1.4186805,-0.41844487,-3.911426,0.59595096,-1.189924,0.11254935,1.6487495,3.4220817,1.1445903,2.3139555,fearful
-401.5738,23.687204,-25.908447,-1.5821152,-8.451981,-16.968536,-13.645366,-16.698744,-10.5707445,2.219616,-13.938412,-5.6520624,7.547656,2.4233475,-0.60455644,3.1281433,5.8347416,7.390668,3.0106566,1.5044657,-0.32712564,-1.0395386,-3.938563,4.253791,-1.4294076,0.40692052,-3.2767496,-1.3594064,-0.84760237,-0.11295431,-3.402796,-0.41620508,-2.9867032,0.89570373,-1.5111837,0.5999117,0.9741303,2.9440768,-1.0440403,2.9274032,fearful
-625.4138,50.351124,-0.10346402,9.324964,-5.0526595,-1.2022098,-9.441998,-10.114929,-6.7675557,0.78772444,-6.393938,-5.310206,1.6811861,-4.5687256,-5.344858,-2.0719197,-5.418764,-3.2501845,-4.836431,-3.5173998,-2.9078946,-2.5599904,-2.2908967,-2.1038072,-2.773176,0.73616916,-1.5613523,0.9224571,-1.7220317,-2.33574,-2.7590082,0.41523117,-1.7014222,0.7367429,1.087255,1.8654112,1.4669268,1.9599446,-0.8561524,2.1704786,disgust
-605.6168,54.71701,-1.7419751,6.132606,-6.523242,-1.7850978,-10.140294,-12.728808,-5.0351696,0.85886955,-8.006942,-5.748035,-0.0878476,-4.117429,-3.7826183,-4.4473863,-5.8887105,-4.362553,-4.866104,-1.8790087,-2.9385133,-3.4284065,-3.6394467,-4.3569655,-4.7211156,-1.7858578,-2.634003,-0.995923,-2.4115164,-1.7202685,-2.330509,0.3385164,-1.4258125,0.25737238,-0.2636333,2.8446872,2.9542723,3.7644446,1.5397121,3.0681021,disgust
-625.2125,44.11979,0.44855714,9.450166,-4.976931,-10.867088,-12.835262,-6.066405,-6.245357,-6.1379466,-5.955895,-4.545088,-4.4384484,-3.9759998,-4.1003995,-7.5352798,-1.7830079,-5.0931706,-7.7186985,-1.3379077,-5.2020917,-2.4641004,-1.6262221,-1.1402638,-3.145607,-0.9472492,-3.4972887,-1.2559624,-2.4623535,0.12509206,0.5620578,2.1014478,1.4735422,0.4612336,-0.7937294,0.90703654,0.24612463,3.4815063,3.8610277,3.4705977,disgust
-584.1529,48.059223,1.9473697,7.9273934,-0.32814997,-6.6997848,-10.767588,-7.619088,-5.699138,-1.0516716,-7.4607186,-3.229947,-1.8900542,-4.1325755,-1.7621214,-4.275743,-2.6807303,-3.0836768,-5.528942,-2.0663698,-5.2353554,-3.3626432,-3.5475693,-2.7984457,-3.0270207,-0.07540203,0.46107578,0.29847962,-0.92900217,-2.4944491,-1.3754753,0.294424,0.28752553,2.8614514,1.8485084,2.924858,1.970681,3.015333,1.3383446,2.874814,disgust
-591.3774,51.13715,2.0574613,8.324608,-4.8676763,-7.319878,-12.829047,-13.708764,-6.166742,2.4399285,-9.691351,-6.857939,-1.0409594,-5.712125,-5.804369,-4.506916,-3.692554,-4.685357,-4.7028174,-3.076662,-4.616321,-5.000248,-3.6974337,-3.0205767,-7.5104065,-1.9342244,-4.6798363,-3.7064447,-3.2419748,-0.82169974,-0.96375275,0.9248508,0.12816213,1.604022,1.7500929,3.7633286,4.25266,4.2247615,1.2967101,2.2669516,disgust
-567.6983,48.268368,-0.87317896,9.672164,-6.231015,-6.1570506,-8.001659,-12.456643,-7.3148494,3.7370641,-7.345494,-6.121378,1.0840098,-3.7257288,-5.5611086,-3.1293151,-4.2380505,-4.7251987,-3.5301654,-3.3432393,-1.7839686,-3.7608182,-3.457679,-1.7671275,-4.840245,-0.7505203,-2.4347234,0.76088166,-0.011950551,2.3166237,0.36847508,2.2868536,0.6550051,1.5582945,1.5613277,2.1089969,1.9736876,1.1599067,-0.4464319,1.5061039,disgust
-573.01886,47.702213,8.315763,9.39464,-1.6831185,-8.626709,-12.220374,-11.266495,-10.968114,2.815562,-12.174967,-5.5607395,-1.4223806,-6.274596,-6.7047753,-4.033718,-4.3213124,-4.8538156,-6.532602,-4.1805053,-4.0324616,-5.3744593,-5.37781,-4.214715,-5.8352966,-4.4088907,-4.3383436,-3.2977653,-4.7714047,-1.1895659,-1.4698156,3.605308,1.5353712,3.4713078,1.3786275,3.1392508,1.1939951,2.7108524,2.3178983,3.1857445,disgust
-547.65784,37.61478,0.052490745,5.2102833,-3.7895923,-12.356822,-10.20872,-8.127317,-8.822582,-0.57419384,-9.370645,-4.453285,-2.0736527,-5.6176414,-4.563737,-6.503523,-3.419244,-3.84066,-5.7216253,-3.2848706,-5.0039268,-4.3795137,-4.0844507,-1.7785515,-4.59336,-1.595497,-0.09231448,2.1982408,3.7996922,4.9661083,4.106422,5.0345054,1.1821676,1.6280352,1.1395699,3.8664608,2.2331622,2.7809823,0.27129343,0.28287116,disgust
-610.3378,45.777775,-8.518452,4.789655,-5.6445065,-10.512263,-12.236601,-8.404195,-3.2949681,-3.0053697,-10.023213,-1.8259976,-5.563402,-3.8825233,-3.4868846,-8.448284,-3.0380728,-2.8597658,-2.5075197,-0.56654626,0.046273027,1.6455904,-2.6268353,1.5198092,-2.2549772,1.0205908,0.8318208,-0.72449166,-0.3198372,-1.7577846,-0.23542103,1.4639984,1.3235073,0.13661183,-1.1366469,-1.0818648,-1.1828794,0.73715824,0.3949218,1.8169277,surprised
-564.3452,41.12686,-6.468554,2.2192502,-10.326286,-12.414281,-13.351358,-6.1313925,-6.956504,-6.4207544,-5.919492,-5.4367685,-7.507436,-2.1168046,-4.1864233,-3.6109562,1.4352386,0.113289446,-0.045198787,-1.3243365,-1.7415634,-3.7411242,-2.0775793,0.19789882,-2.7990959,1.5454904,-0.95103925,1.3708369,1.0967462,0.64996654,-0.6518846,-0.8348395,-1.2729036,0.34810066,0.3215069,2.0029807,-0.47262272,-0.6063246,-0.65750533,0.81230575,surprised
-582.65533,40.385452,-6.5142984,3.8695393,-6.550286,-10.057134,-12.808717,-11.570229,-5.127692,-3.6055386,-10.346638,-2.3639703,-5.61611,-6.253733,-2.9596207,-4.882642,-2.6485722,-1.9624201,-5.258093,-2.3113077,-1.2808307,-1.469564,1.3887848,1.0048897,0.8885953,2.376501,1.4449052,2.4398963,1.4112768,3.5979102,-0.27979448,0.4205997,-2.422531,0.58102435,-1.0218138,2.0932658,-0.9506904,-1.4655188,-2.204353,0.7176539,surprised
-533.97754,34.28267,-6.8140388,2.4528637,-9.102088,-14.345847,-14.975832,-4.984299,-8.458524,-7.266215,-8.106401,-6.171467,-7.114113,-2.3196738,-2.07747,-2.2439735,2.8079422,0.32480976,-1.7567556,-1.4207517,1.0512073,-0.746265,-0.36163738,-0.8626056,-1.9291599,0.59567887,0.30012193,1.7856154,2.177473,2.05897,0.8544664,0.8860264,-2.2851872,-1.2861887,-0.8807447,0.7816956,0.68211454,-0.10345007,-0.5883594,1.016152,surprised
-559.80194,43.886997,-12.69484,2.931148,-7.671615,-9.162408,-13.949363,-11.902748,-2.6967,-3.6659932,-9.781438,-4.213683,-4.809091,-6.3781095,-0.6544362,-7.187469,-2.7410507,0.47903234,-1.3341367,2.3912513,1.1884764,-0.5408811,-1.7689971,-2.0726898,-0.28459442,2.030766,3.6860428,1.3771269,1.1176181,-0.7453655,-2.1801171,-0.3718345,-2.777012,0.49136025,-0.97051144,1.53186,-0.50911975,1.1438447,0.62096655,3.1694999,surprised
-538.7351,43.63794,-10.010734,2.254062,-11.11717,-12.480882,-10.740067,-7.4319296,-7.7844205,-5.412877,-9.358666,-5.4684534,-5.256515,-3.7107317,-3.3525236,-4.3672056,0.82841885,-2.3790655,-2.108889,-0.6211506,-1.1196628,-0.35088006,-3.1661053,0.9831706,-3.3730438,0.79962546,1.2057071,1.6598063,2.608026,2.0088382,0.8160774,-1.2622136,-2.1130152,-0.05183877,-0.07504582,2.0535495,0.021673264,-0.39878923,0.21445762,1.7141552,surprised
